date,number_cases_sold,cookie_type,troop_id,number_of_girls,period,SU Name,SU #
2024,10.16666667,Tagalongs,4090,8,5,Midtown,635
2024,6.916666667,Trefoils,4090,8,5,Midtown,635
2024,5.583333333,Adventurefuls,4090,8,5,Midtown,635
2021,47.91666667,Thin Mints,4090,11,2,Midtown,635
2021,13.16666667,Trefoils,4090,11,2,Midtown,635
2024,23.41666667,Thin Mints,4090,8,5,Midtown,635
2021,11.0,"Do-Si-
Dos",4090,11,2,Midtown,635
2023,10.33333333,Trefoils,4090,8,4,Midtown,635
2023,11.33333333,"Do-Si-
Dos",4090,8,4,Midtown,635
2020,6.25,"Toffee-
tastic",4090,11,1,MidTown,635
2020,30.25,Samoas,4090,11,1,MidTown,635
2020,14.33333333,Trefoils,4090,11,1,MidTown,635
2020,24.25,Tagalongs,4090,11,1,MidTown,635
2020,17.75,"Do-Si-
Dos",4090,11,1,MidTown,635
2020,53.41666667,Thin Mints,4090,11,1,MidTown,635
2022,15.5,Adventurefuls,4090,11,3,Midtown,635
2022,29.33333333,Samoas,4090,11,3,Midtown,635
2022,12.66666667,"Do-Si-
Dos",4090,11,3,Midtown,635
2022,20.91666667,Tagalongs,4090,11,3,Midtown,635
2022,12.91666667,Lemon-Ups,4090,11,3,Midtown,635
2022,5.583333333,"Toffee-
tastic",4090,11,3,Midtown,635
2022,44.5,Thin Mints,4090,11,3,Midtown,635
2022,12.33333333,Trefoils,4090,11,3,Midtown,635
2023,8.916666667,Lemon-Ups,4090,8,4,Midtown,635
2023,18.16666667,Samoas,4090,8,4,Midtown,635
2021,20.41666667,Tagalongs,4090,11,2,Midtown,635
2023,15.25,Tagalongs,4090,8,4,Midtown,635
2023,3.333333333,"Toffee-
tastic",4090,8,4,Midtown,635
2023,34.5,Thin Mints,4090,8,4,Midtown,635
2023,10.83333333,Adventurefuls,4090,8,4,Midtown,635
2024,3.083333333,"Toffee-
tastic",4090,8,5,Midtown,635
2021,4.833333333,"Toffee-
tastic",4090,11,2,Midtown,635
2020,0.0,"Do-Si-
Dos",4095,0,1,Warren Township,617
2020,0.0,"Toffee-
tastic",4095,0,1,Warren Township,617
2020,0.0,Samoas,4095,0,1,Warren Township,617
2020,0.0,Trefoils,4095,0,1,Warren Township,617
2020,0.0,Tagalongs,4095,0,1,Warren Township,617
2020,0.0,Thin Mints,4095,0,1,Warren Township,617
2023,17.16666667,"Do-Si-
Dos",4096,12,4,East/Central Marion,650
2020,52.91666667,Samoas,4096,24,1,East/Central Marion,650
2020,9.333333333,"Toffee-
tastic",4096,24,1,East/Central Marion,650
2020,33.83333333,Trefoils,4096,24,1,East/Central Marion,650
2023,5.916666667,"Toffee-
tastic",4096,12,4,East/Central Marion,650
2020,44.5,Tagalongs,4096,24,1,East/Central Marion,650
2024,44.16666667,Thin Mints,4096,7,5,East/Central Marion,650
2024,7.083333333,Lemon-Ups,4096,7,5,East/Central Marion,650
2024,4.166666667,"Toffee-
tastic",4096,7,5,East/Central Marion,650
2023,36.33333333,Samoas,4096,12,4,East/Central Marion,650
2024,26.83333333,Samoas,4096,7,5,East/Central Marion,650
2024,9.083333333,Adventurefuls,4096,7,5,East/Central Marion,650
2020,95.66666667,Thin Mints,4096,24,1,East/Central Marion,650
2023,59.16666667,Thin Mints,4096,12,4,East/Central Marion,650
2023,12.25,Lemon-Ups,4096,12,4,East/Central Marion,650
2023,14.66666667,Adventurefuls,4096,12,4,East/Central Marion,650
2024,12.5,"Do-Si-
Dos",4096,7,5,East/Central Marion,650
2024,21.66666667,Tagalongs,4096,7,5,East/Central Marion,650
2023,15.16666667,Trefoils,4096,12,4,East/Central Marion,650
2024,10.25,Trefoils,4096,7,5,East/Central Marion,650
2020,28.91666667,"Do-Si-
Dos",4096,24,1,East/Central Marion,650
2023,26.5,Tagalongs,4096,12,4,East/Central Marion,650
2021,18.66666667,Trefoils,4096,9,2,East/Central Marion,650
2022,25.66666667,Trefoils,4096,14,3,East/Central Marion,650
2022,11.83333333,"Toffee-
tastic",4096,14,3,East/Central Marion,650
2022,19.5,Lemon-Ups,4096,14,3,East/Central Marion,650
2022,90.33333333,Thin Mints,4096,14,3,East/Central Marion,650
2022,43.83333333,Tagalongs,4096,14,3,East/Central Marion,650
2022,20.58333333,Adventurefuls,4096,14,3,East/Central Marion,650
2022,50.83333333,Samoas,4096,14,3,East/Central Marion,650
2021,26.0,Samoas,4096,9,2,East/Central Marion,650
2021,47.41666667,Thin Mints,4096,9,2,East/Central Marion,650
2021,23.08333333,Tagalongs,4096,9,2,East/Central Marion,650
2021,15.33333333,"Do-Si-
Dos",4096,9,2,East/Central Marion,650
2021,4.916666667,"Toffee-
tastic",4096,9,2,East/Central Marion,650
2022,26.33333333,"Do-Si-
Dos",4096,14,3,East/Central Marion,650
2021,10.66666667,Lemon-Ups,4096,9,2,East/Central Marion,650
2020,25.25,Thin Mints,4097,9,1,Warren Township,617
2020,21.83333333,"Do-Si-
Dos",4097,9,1,Warren Township,617
2020,21.83333333,Trefoils,4097,9,1,Warren Township,617
2020,13.33333333,Tagalongs,4097,9,1,Warren Township,617
2020,6.666666667,"Toffee-
tastic",4097,9,1,Warren Township,617
2020,14.41666667,Samoas,4097,9,1,Warren Township,617
2021,0.0,Tagalongs,4099,0,2,JoSheWe,653
2021,0.0,Samoas,4099,0,2,JoSheWe,653
2021,0.0,"Do-Si-
Dos",4099,0,2,JoSheWe,653
2021,0.0,Lemon-Ups,4099,0,2,JoSheWe,653
2021,0.0,Trefoils,4099,0,2,JoSheWe,653
2021,0.0,"Toffee-
tastic",4099,0,2,JoSheWe,653
2020,2.083333333,"Toffee-
tastic",4099,7,1,JoSheWe,653
2020,12.25,Samoas,4099,7,1,JoSheWe,653
2020,11.41666667,Tagalongs,4099,7,1,JoSheWe,653
2020,8.25,"Do-Si-
Dos",4099,7,1,JoSheWe,653
2020,21.41666667,Thin Mints,4099,7,1,JoSheWe,653
2021,0.0,Thin Mints,4099,0,2,JoSheWe,653
2020,4.5,Trefoils,4099,7,1,JoSheWe,653
2020,5.166666667,Tagalongs,4100,5,1,JoSheWe,653
2020,9.833333333,Thin Mints,4100,5,1,JoSheWe,653
2020,4.333333333,"Do-Si-
Dos",4100,5,1,JoSheWe,653
2020,3.166666667,"Toffee-
tastic",4100,5,1,JoSheWe,653
2020,5.166666667,Samoas,4100,5,1,JoSheWe,653
2020,3.666666667,Trefoils,4100,5,1,JoSheWe,653
2021,0.25,Samoas,4101,1,2,JoSheWe,653
2021,0.083333333,Trefoils,4101,1,2,JoSheWe,653
2021,0.166666667,Tagalongs,4101,1,2,JoSheWe,653
2021,0.333333333,"Do-Si-
Dos",4101,1,2,JoSheWe,653
2021,0.25,Thin Mints,4101,1,2,JoSheWe,653
2021,0.166666667,Lemon-Ups,4101,1,2,JoSheWe,653
2020,5.25,"Toffee-
tastic",4101,17,1,JoSheWe,653
2020,17.83333333,"Do-Si-
Dos",4101,17,1,JoSheWe,653
2020,53.16666667,Thin Mints,4101,17,1,JoSheWe,653
2020,11.08333333,Trefoils,4101,17,1,JoSheWe,653
2020,32.75,Samoas,4101,17,1,JoSheWe,653
2021,0.083333333,"Toffee-
tastic",4101,1,2,JoSheWe,653
2020,23.66666667,Tagalongs,4101,17,1,JoSheWe,653
2021,36.0,Thin Mints,4103,3,2,Warren Township,617
2021,12.66666667,Trefoils,4103,3,2,Warren Township,617
2023,13.41666667,Trefoils,4103,3,4,Warren Township,617
2021,8.333333333,"Toffee-
tastic",4103,3,2,Warren Township,617
2022,8.833333333,"Do-Si-
Dos",4103,3,3,Warren Township,617
2022,18.58333333,Thin Mints,4103,3,3,Warren Township,617
2022,9.833333333,Tagalongs,4103,3,3,Warren Township,617
2022,2.833333333,Lemon-Ups,4103,3,3,Warren Township,617
2022,5.833333333,Trefoils,4103,3,3,Warren Township,617
2022,8.833333333,Adventurefuls,4103,3,3,Warren Township,617
2021,15.66666667,Samoas,4103,3,2,Warren Township,617
2022,8.833333333,Samoas,4103,3,3,Warren Township,617
2023,42.08333333,Thin Mints,4103,3,4,Warren Township,617
2021,14.58333333,Tagalongs,4103,3,2,Warren Township,617
2024,4.583333333,"Do-Si-
Dos",4103,3,5,Warren Township,617
2024,3.25,Lemon-Ups,4103,3,5,Warren Township,617
2024,2.333333333,"Toffee-
tastic",4103,3,5,Warren Township,617
2024,11.16666667,Samoas,4103,3,5,Warren Township,617
2024,3.916666667,Trefoils,4103,3,5,Warren Township,617
2024,5.166666667,Adventurefuls,4103,3,5,Warren Township,617
2024,7.833333333,Tagalongs,4103,3,5,Warren Township,617
2024,18.91666667,Thin Mints,4103,3,5,Warren Township,617
2021,14.58333333,"Do-Si-
Dos",4103,3,2,Warren Township,617
2022,2.5,"Toffee-
tastic",4103,3,3,Warren Township,617
2021,7.75,Lemon-Ups,4103,3,2,Warren Township,617
2023,16.75,Adventurefuls,4103,3,4,Warren Township,617
2020,12.33333333,Trefoils,4103,5,1,Warren Township,617
2020,4.833333333,"Toffee-
tastic",4103,5,1,Warren Township,617
2020,20.83333333,Samoas,4103,5,1,Warren Township,617
2020,16.91666667,Tagalongs,4103,5,1,Warren Township,617
2020,12.91666667,"Do-Si-
Dos",4103,5,1,Warren Township,617
2023,4.5,"Toffee-
tastic",4103,3,4,Warren Township,617
2023,18.75,"Do-Si-
Dos",4103,3,4,Warren Township,617
2023,26.5,Samoas,4103,3,4,Warren Township,617
2023,9.666666667,Lemon-Ups,4103,3,4,Warren Township,617
2023,21.33333333,Tagalongs,4103,3,4,Warren Township,617
2020,33.41666667,Thin Mints,4103,5,1,Warren Township,617
2024,9.333333333,Trefoils,4105,7,5,Pike Township,603
2024,2.916666667,"Toffee-
tastic",4105,7,5,Pike Township,603
2023,3.166666667,Tagalongs,4105,7,4,Pike Township,603
2023,4.083333333,Adventurefuls,4105,7,4,Pike Township,603
2023,5.75,Trefoils,4105,7,4,Pike Township,603
2023,4.166666667,"Do-Si-
Dos",4105,7,4,Pike Township,603
2023,11.66666667,Thin Mints,4105,7,4,Pike Township,603
2024,7.75,Tagalongs,4105,7,5,Pike Township,603
2024,19.83333333,Thin Mints,4105,7,5,Pike Township,603
2024,7.333333333,Lemon-Ups,4105,7,5,Pike Township,603
2023,1.333333333,"Toffee-
tastic",4105,7,4,Pike Township,603
2020,12.66666667,Tagalongs,4105,12,1,Pike Township,603
2023,5.583333333,Samoas,4105,7,4,Pike Township,603
2022,5.083333333,Tagalongs,4105,11,3,Pike Township,603
2022,3.416666667,Lemon-Ups,4105,11,3,Pike Township,603
2022,4.583333333,"Do-Si-
Dos",4105,11,3,Pike Township,603
2022,14.41666667,Thin Mints,4105,11,3,Pike Township,603
2022,2.083333333,"Toffee-
tastic",4105,11,3,Pike Township,603
2024,6.25,Adventurefuls,4105,7,5,Pike Township,603
2022,5.083333333,Adventurefuls,4105,11,3,Pike Township,603
2022,6.333333333,Trefoils,4105,11,3,Pike Township,603
2020,11.58333333,"Do-Si-
Dos",4105,12,1,Pike Township,603
2020,17.0,Samoas,4105,12,1,Pike Township,603
2020,27.75,Thin Mints,4105,12,1,Pike Township,603
2020,4.333333333,"Toffee-
tastic",4105,12,1,Pike Township,603
2020,13.08333333,Trefoils,4105,12,1,Pike Township,603
2022,7.166666667,Samoas,4105,11,3,Pike Township,603
2024,12.91666667,Samoas,4105,7,5,Pike Township,603
2023,2.25,Lemon-Ups,4105,7,4,Pike Township,603
2024,9.916666667,"Do-Si-
Dos",4105,7,5,Pike Township,603
2021,1.5,"Toffee-
tastic",4105,3,2,Pike Township,603
2021,4.5,Samoas,4105,3,2,Pike Township,603
2021,1.583333333,"Do-Si-
Dos",4105,3,2,Pike Township,603
2021,2.083333333,Lemon-Ups,4105,3,2,Pike Township,603
2021,2.25,Tagalongs,4105,3,2,Pike Township,603
2021,6.666666667,Thin Mints,4105,3,2,Pike Township,603
2021,3.416666667,Trefoils,4105,3,2,Pike Township,603
2020,0.0,"Toffee-
tastic",4107,0,1,Pike Township,603
2020,0.0,Tagalongs,4107,0,1,Pike Township,603
2020,0.0,Thin Mints,4107,0,1,Pike Township,603
2020,0.0,"Do-Si-
Dos",4107,0,1,Pike Township,603
2020,0.0,Samoas,4107,0,1,Pike Township,603
2020,0.0,Trefoils,4107,0,1,Pike Township,603
2024,77.83333333,Thin Mints,4110,10,5,Perry Township,672
2020,60.83333333,Thin Mints,4110,18,1,Perry Township,672
2020,3.75,"Toffee-
tastic",4110,18,1,Perry Township,672
2020,34.08333333,Samoas,4110,18,1,Perry Township,672
2020,29.08333333,Tagalongs,4110,18,1,Perry Township,672
2022,111.4166667,Thin Mints,4110,9,3,Perry Township,672
2022,83.16666667,Samoas,4110,9,3,Perry Township,672
2023,90.33333333,Thin Mints,4110,9,4,Perry Township,672
2023,35.0,"Do-Si-
Dos",4110,9,4,Perry Township,672
2023,24.0,Trefoils,4110,9,4,Perry Township,672
2023,33.0,Adventurefuls,4110,9,4,Perry Township,672
2023,20.0,Lemon-Ups,4110,9,4,Perry Township,672
2023,10.0,"Toffee-
tastic",4110,9,4,Perry Township,672
2020,24.66666667,"Do-Si-
Dos",4110,18,1,Perry Township,672
2022,33.58333333,Adventurefuls,4110,9,3,Perry Township,672
2020,17.33333333,Trefoils,4110,18,1,Perry Township,672
2022,24.91666667,Lemon-Ups,4110,9,3,Perry Township,672
2024,22.33333333,Trefoils,4110,10,5,Perry Township,672
2024,7.833333333,"Toffee-
tastic",4110,10,5,Perry Township,672
2024,21.41666667,Adventurefuls,4110,10,5,Perry Township,672
2024,44.08333333,Samoas,4110,10,5,Perry Township,672
2024,31.5,"Do-Si-
Dos",4110,10,5,Perry Township,672
2024,48.66666667,Tagalongs,4110,10,5,Perry Township,672
2022,45.66666667,"Do-Si-
Dos",4110,9,3,Perry Township,672
2024,18.58333333,Lemon-Ups,4110,10,5,Perry Township,672
2021,35.08333333,Lemon-Ups,4110,10,2,Perry Township,672
2023,48.0,Tagalongs,4110,9,4,Perry Township,672
2021,101.1666667,Samoas,4110,10,2,Perry Township,672
2021,77.08333333,"Do-Si-
Dos",4110,10,2,Perry Township,672
2021,17.0,"Toffee-
tastic",4110,10,2,Perry Township,672
2021,45.58333333,Trefoils,4110,10,2,Perry Township,672
2021,172.5,Thin Mints,4110,10,2,Perry Township,672
2021,110.4166667,Tagalongs,4110,10,2,Perry Township,672
2023,48.0,Samoas,4110,9,4,Perry Township,672
2022,35.91666667,Trefoils,4110,9,3,Perry Township,672
2022,70.41666667,Tagalongs,4110,9,3,Perry Township,672
2022,14.08333333,"Toffee-
tastic",4110,9,3,Perry Township,672
2023,9.25,Lemon-Ups,4111,18,4,Perry Township,672
2023,50.66666667,Thin Mints,4111,18,4,Perry Township,672
2023,25.58333333,Samoas,4111,18,4,Perry Township,672
2023,3.5,"Toffee-
tastic",4111,18,4,Perry Township,672
2023,13.5,Adventurefuls,4111,18,4,Perry Township,672
2022,24.58333333,"Do-Si-
Dos",4111,22,3,Perry Township,672
2023,20.75,"Do-Si-
Dos",4111,18,4,Perry Township,672
2023,13.16666667,Trefoils,4111,18,4,Perry Township,672
2022,58.25,Thin Mints,4111,22,3,Perry Township,672
2022,15.0,Trefoils,4111,22,3,Perry Township,672
2022,29.91666667,Samoas,4111,22,3,Perry Township,672
2022,36.08333333,Tagalongs,4111,22,3,Perry Township,672
2022,9.0,"Toffee-
tastic",4111,22,3,Perry Township,672
2021,27.66666667,Thin Mints,4111,14,2,Perry Township,672
2021,15.0,"Do-Si-
Dos",4111,14,2,Perry Township,672
2021,13.66666667,Tagalongs,4111,14,2,Perry Township,672
2021,6.583333333,Lemon-Ups,4111,14,2,Perry Township,672
2021,6.5,Trefoils,4111,14,2,Perry Township,672
2021,17.08333333,Samoas,4111,14,2,Perry Township,672
2021,4.416666667,"Toffee-
tastic",4111,14,2,Perry Township,672
2023,32.16666667,Tagalongs,4111,18,4,Perry Township,672
2022,11.58333333,Lemon-Ups,4111,22,3,Perry Township,672
2022,21.66666667,Adventurefuls,4111,22,3,Perry Township,672
2020,24.33333333,Samoas,4111,12,1,Perry Township,672
2024,7.833333333,"Toffee-
tastic",4111,17,5,Perry Township,672
2020,5.083333333,"Toffee-
tastic",4111,12,1,Perry Township,672
2020,20.33333333,Tagalongs,4111,12,1,Perry Township,672
2020,21.0,"Do-Si-
Dos",4111,12,1,Perry Township,672
2024,13.91666667,Trefoils,4111,17,5,Perry Township,672
2020,52.25,Thin Mints,4111,12,1,Perry Township,672
2020,12.08333333,Trefoils,4111,12,1,Perry Township,672
2024,34.5,Tagalongs,4111,17,5,Perry Township,672
2024,13.75,Adventurefuls,4111,17,5,Perry Township,672
2024,55.75,Thin Mints,4111,17,5,Perry Township,672
2024,12.0,Lemon-Ups,4111,17,5,Perry Township,672
2024,36.58333333,Samoas,4111,17,5,Perry Township,672
2024,20.66666667,"Do-Si-
Dos",4111,17,5,Perry Township,672
2023,13.16666667,Lemon-Ups,4112,6,4,Perry Township,672
2023,8.75,"Toffee-
tastic",4112,6,4,Perry Township,672
2024,0.0,Samoas,4112,0,5,Perry Township,672
2023,19.16666667,"Do-Si-
Dos",4112,6,4,Perry Township,672
2023,15.75,Trefoils,4112,6,4,Perry Township,672
2021,10.66666667,"Toffee-
tastic",4112,7,2,Perry Township,672
2021,69.08333333,Samoas,4112,7,2,Perry Township,672
2021,124.6666667,Thin Mints,4112,7,2,Perry Township,672
2024,0.0,Lemon-Ups,4112,0,5,Perry Township,672
2021,66.33333333,Tagalongs,4112,7,2,Perry Township,672
2021,50.83333333,"Do-Si-
Dos",4112,7,2,Perry Township,672
2021,31.75,Trefoils,4112,7,2,Perry Township,672
2022,45.33333333,Tagalongs,4112,7,3,Perry Township,672
2022,38.58333333,Samoas,4112,7,3,Perry Township,672
2022,35.0,"Do-Si-
Dos",4112,7,3,Perry Township,672
2022,21.91666667,Trefoils,4112,7,3,Perry Township,672
2022,43.91666667,Adventurefuls,4112,7,3,Perry Township,672
2021,24.75,Lemon-Ups,4112,7,2,Perry Township,672
2020,59.83333333,Thin Mints,4112,11,1,Perry Township,672
2024,0.0,Adventurefuls,4112,0,5,Perry Township,672
2020,27.5,"Do-Si-
Dos",4112,11,1,Perry Township,672
2023,27.08333333,Adventurefuls,4112,6,4,Perry Township,672
2023,37.5,Thin Mints,4112,6,4,Perry Township,672
2023,27.0,Samoas,4112,6,4,Perry Township,672
2022,14.66666667,Lemon-Ups,4112,7,3,Perry Township,672
2022,75.16666667,Thin Mints,4112,7,3,Perry Township,672
2022,7.083333333,"Toffee-
tastic",4112,7,3,Perry Township,672
2024,0.0,Thin Mints,4112,0,5,Perry Township,672
2020,37.75,Samoas,4112,11,1,Perry Township,672
2024,0.0,Tagalongs,4112,0,5,Perry Township,672
2024,0.0,"Do-Si-
Dos",4112,0,5,Perry Township,672
2024,0.0,"Toffee-
tastic",4112,0,5,Perry Township,672
2023,26.08333333,Tagalongs,4112,6,4,Perry Township,672
2020,37.58333333,Tagalongs,4112,11,1,Perry Township,672
2020,9.333333333,"Toffee-
tastic",4112,11,1,Perry Township,672
2024,0.0,Trefoils,4112,0,5,Perry Township,672
2020,17.33333333,Trefoils,4112,11,1,Perry Township,672
2020,31.83333333,Samoas,4114,6,1,Perry Township,672
2020,30.5,Tagalongs,4114,6,1,Perry Township,672
2020,34.75,"Do-Si-
Dos",4114,6,1,Perry Township,672
2020,58.0,Thin Mints,4114,6,1,Perry Township,672
2020,16.16666667,Trefoils,4114,6,1,Perry Township,672
2020,4.083333333,"Toffee-
tastic",4114,6,1,Perry Township,672
2020,7.166666667,Samoas,4116,4,1,Perry Township,672
2020,12.0,Thin Mints,4116,4,1,Perry Township,672
2020,5.0,"Do-Si-
Dos",4116,4,1,Perry Township,672
2020,2.0,Trefoils,4116,4,1,Perry Township,672
2020,1.0,"Toffee-
tastic",4116,4,1,Perry Township,672
2020,6.083333333,Tagalongs,4116,4,1,Perry Township,672
2024,45.16666667,Thin Mints,4117,18,5,Midtown,635
2024,8.166666667,Adventurefuls,4117,18,5,Midtown,635
2024,24.41666667,Samoas,4117,18,5,Midtown,635
2024,23.08333333,Tagalongs,4117,18,5,Midtown,635
2024,11.75,Trefoils,4117,18,5,Midtown,635
2024,13.08333333,"Do-Si-
Dos",4117,18,5,Midtown,635
2024,6.916666667,"Toffee-
tastic",4117,18,5,Midtown,635
2024,8.166666667,Lemon-Ups,4117,18,5,Midtown,635
2023,27.41666667,Adventurefuls,4119,7,4,Howard/Tipton,407
2023,16.0,Lemon-Ups,4119,7,4,Howard/Tipton,407
2023,40.75,Tagalongs,4119,7,4,Howard/Tipton,407
2021,58.5,Tagalongs,4119,7,2,Howard/Tipton,407
2022,102.6666667,Thin Mints,4119,8,3,Howard/Tipton,407
2022,11.08333333,"Toffee-
tastic",4119,8,3,Howard/Tipton,407
2022,22.91666667,Lemon-Ups,4119,8,3,Howard/Tipton,407
2022,23.16666667,Adventurefuls,4119,8,3,Howard/Tipton,407
2022,45.16666667,"Do-Si-
Dos",4119,8,3,Howard/Tipton,407
2022,39.83333333,Samoas,4119,8,3,Howard/Tipton,407
2024,35.5,Tagalongs,4119,7,5,Howard/Tipton,407
2024,13.08333333,Trefoils,4119,7,5,Howard/Tipton,407
2024,33.33333333,Samoas,4119,7,5,Howard/Tipton,407
2024,71.41666667,Thin Mints,4119,7,5,Howard/Tipton,407
2021,53.58333333,"Do-Si-
Dos",4119,7,2,Howard/Tipton,407
2021,134.6666667,Thin Mints,4119,7,2,Howard/Tipton,407
2021,57.41666667,Samoas,4119,7,2,Howard/Tipton,407
2021,25.91666667,Lemon-Ups,4119,7,2,Howard/Tipton,407
2021,22.5,Trefoils,4119,7,2,Howard/Tipton,407
2021,17.08333333,"Toffee-
tastic",4119,7,2,Howard/Tipton,407
2024,20.08333333,Adventurefuls,4119,7,5,Howard/Tipton,407
2023,38.5,Samoas,4119,7,4,Howard/Tipton,407
2023,14.0,Trefoils,4119,7,4,Howard/Tipton,407
2023,102.0,Thin Mints,4119,7,4,Howard/Tipton,407
2023,8.0,"Toffee-
tastic",4119,7,4,Howard/Tipton,407
2024,7.416666667,"Toffee-
tastic",4119,7,5,Howard/Tipton,407
2022,43.08333333,Tagalongs,4119,8,3,Howard/Tipton,407
2024,13.41666667,Lemon-Ups,4119,7,5,Howard/Tipton,407
2023,33.16666667,"Do-Si-
Dos",4119,7,4,Howard/Tipton,407
2022,20.08333333,Trefoils,4119,8,3,Howard/Tipton,407
2024,34.5,"Do-Si-
Dos",4119,7,5,Howard/Tipton,407
2020,59.33333333,Samoas,4119,14,1,Howard/Tipton,407
2020,59.75,Tagalongs,4119,14,1,Howard/Tipton,407
2020,58.41666667,"Do-Si-
Dos",4119,14,1,Howard/Tipton,407
2020,26.16666667,Trefoils,4119,14,1,Howard/Tipton,407
2020,134.5833333,Thin Mints,4119,14,1,Howard/Tipton,407
2020,13.0,"Toffee-
tastic",4119,14,1,Howard/Tipton,407
2021,1.833333333,"Do-Si-
Dos",4121,6,2,Southeast Indy,627
2021,1.25,Trefoils,4121,6,2,Southeast Indy,627
2021,4.583333333,Samoas,4121,6,2,Southeast Indy,627
2021,1.916666667,Lemon-Ups,4121,6,2,Southeast Indy,627
2021,6.166666667,Thin Mints,4121,6,2,Southeast Indy,627
2021,4.166666667,Tagalongs,4121,6,2,Southeast Indy,627
2021,1.083333333,"Toffee-
tastic",4121,6,2,Southeast Indy,627
2020,15.58333333,Samoas,4121,12,1,Southeast Indy,627
2020,6.25,"Do-Si-
Dos",4121,12,1,Southeast Indy,627
2020,9.083333333,Trefoils,4121,12,1,Southeast Indy,627
2020,3.666666667,"Toffee-
tastic",4121,12,1,Southeast Indy,627
2020,27.41666667,Thin Mints,4121,12,1,Southeast Indy,627
2020,17.41666667,Tagalongs,4121,12,1,Southeast Indy,627
2020,8.416666667,Tagalongs,4122,6,1,Lourdes,1005
2020,5.0,Trefoils,4122,6,1,Lourdes,1005
2020,18.75,Thin Mints,4122,6,1,Lourdes,1005
2020,8.0,"Do-Si-
Dos",4122,6,1,Lourdes,1005
2020,3.166666667,"Toffee-
tastic",4122,6,1,Lourdes,1005
2020,11.75,Samoas,4122,6,1,Lourdes,1005
2023,34.0,Samoas,4125,10,4,Southeast Indy,627
2020,25.83333333,Trefoils,4125,19,1,Southeast Indy,627
2020,87.08333333,Thin Mints,4125,19,1,Southeast Indy,627
2023,12.0,"Toffee-
tastic",4125,10,4,Southeast Indy,627
2023,33.5,"Do-Si-
Dos",4125,10,4,Southeast Indy,627
2023,20.16666667,Lemon-Ups,4125,10,4,Southeast Indy,627
2023,55.83333333,Thin Mints,4125,10,4,Southeast Indy,627
2023,31.0,Tagalongs,4125,10,4,Southeast Indy,627
2021,57.0,"Do-Si-
Dos",4125,20,2,Southeast Indy,627
2020,47.25,Tagalongs,4125,19,1,Southeast Indy,627
2021,30.08333333,Lemon-Ups,4125,20,2,Southeast Indy,627
2021,59.16666667,Tagalongs,4125,20,2,Southeast Indy,627
2021,15.08333333,"Toffee-
tastic",4125,20,2,Southeast Indy,627
2021,33.33333333,Trefoils,4125,20,2,Southeast Indy,627
2021,60.58333333,Samoas,4125,20,2,Southeast Indy,627
2020,58.16666667,Samoas,4125,19,1,Southeast Indy,627
2020,45.33333333,"Do-Si-
Dos",4125,19,1,Southeast Indy,627
2021,114.6666667,Thin Mints,4125,20,2,Southeast Indy,627
2023,22.08333333,Adventurefuls,4125,10,4,Southeast Indy,627
2020,13.5,"Toffee-
tastic",4125,19,1,Southeast Indy,627
2024,2.0,Samoas,4125,3,5,Southeast Indy,627
2024,1.0,"Toffee-
tastic",4125,3,5,Southeast Indy,627
2022,11.16666667,Lemon-Ups,4125,11,3,Southeast Indy,627
2024,1.0,Adventurefuls,4125,3,5,Southeast Indy,627
2024,1.0,Tagalongs,4125,3,5,Southeast Indy,627
2024,4.0,Thin Mints,4125,3,5,Southeast Indy,627
2024,1.0,Lemon-Ups,4125,3,5,Southeast Indy,627
2022,14.66666667,Trefoils,4125,11,3,Southeast Indy,627
2024,1.0,Trefoils,4125,3,5,Southeast Indy,627
2022,26.66666667,Tagalongs,4125,11,3,Southeast Indy,627
2022,22.83333333,"Do-Si-
Dos",4125,11,3,Southeast Indy,627
2022,48.58333333,Thin Mints,4125,11,3,Southeast Indy,627
2022,19.5,Samoas,4125,11,3,Southeast Indy,627
2022,16.33333333,Adventurefuls,4125,11,3,Southeast Indy,627
2023,20.16666667,Trefoils,4125,10,4,Southeast Indy,627
2022,7.75,"Toffee-
tastic",4125,11,3,Southeast Indy,627
2024,1.0,"Do-Si-
Dos",4125,3,5,Southeast Indy,627
2022,19.16666667,Tagalongs,4127,9,3,Southeast Indy,627
2022,16.75,"Do-Si-
Dos",4127,9,3,Southeast Indy,627
2023,16.25,Tagalongs,4127,7,4,Southeast Indy,627
2023,33.5,Thin Mints,4127,7,4,Southeast Indy,627
2022,9.75,Trefoils,4127,9,3,Southeast Indy,627
2022,39.58333333,Thin Mints,4127,9,3,Southeast Indy,627
2022,15.66666667,Adventurefuls,4127,9,3,Southeast Indy,627
2022,21.08333333,Samoas,4127,9,3,Southeast Indy,627
2021,10.25,Lemon-Ups,4127,10,2,Southeast Indy,627
2021,22.66666667,Samoas,4127,10,2,Southeast Indy,627
2021,23.0,Tagalongs,4127,10,2,Southeast Indy,627
2021,38.33333333,Thin Mints,4127,10,2,Southeast Indy,627
2021,5.583333333,"Toffee-
tastic",4127,10,2,Southeast Indy,627
2021,19.33333333,"Do-Si-
Dos",4127,10,2,Southeast Indy,627
2021,9.333333333,Trefoils,4127,10,2,Southeast Indy,627
2022,6.75,"Toffee-
tastic",4127,9,3,Southeast Indy,627
2020,39.16666667,Samoas,4127,14,1,Southeast Indy,627
